Series
29,901
30,193
29,797
29,741
28,99
28,866
29,499
29,802
29,827
29,259
28,713
28,874
29,458
29,825
29,786
29,267
29,233
28,531
29,046
29,539
29,525
29,318
28,071
28,923
29,4
29,493
29,701
28,287
27,846
27,903
28,065
28,526
28,319
27,933
28,511
28,052
27,215
27,71
27,911
27,465
27,981
28,384
27,844
27,749
28,248
28,78
28,224
29,006
29,189
29,83
29,087
29,273
29,472
28,751
28,85
28,094
28,305
28,089
29,148
30,121
29,695
28,814
30,005
29,488
30,154
29,213
28,136
28,641
30,157
30,469
29,384
29,55
29,174
28,405
27,48
27,518
25,823
24,37
23,435
25,52
25,167
25,465
25,624
24,856
25,591
24,459
24,765
25,256
24,229
24,116
25,337
25,473
26,008
26,393
25,355
24,802
24,975
23,825
23,722
22,845
22,65
22,022
22,925
23,735
23,413
21,765
21,364
21,262
22,001
22,031
21,916
22,483
22,387
22,997
22,671
23,026
23,113
23,453
23,42
23,356
23,221
22,463
22,555
22,964
23,338
23,291
23,313
23,272
22,913
23,427
22,595
22,235
21,86
21,156
21,612
21,283
22,156
22,229
21,942
20,606
20,621
20,862
21,019
20,285
19,334
20,641
20,832
21,382
20,805
21,085
22,128
20,845
20,664
20,93
21,813
21,504
20,994
19,097
18,501
19,2
18,4
18,316
18,884
17,74
18,245
18,767
18,801
20,186
21,042
20,599
20,081
19,536
19,7
19,906
19,31
20,641
20,963
22,341
22,995
22,148
20,58
20,39
21,116
22,307
22,478
21,328
21,887
22,037
21,625
21,591
21,225
21,02
21,41
20,456
21,041
20,385
21,462
20,678
20,234
19,472
19,322
20,132
19,068
19,25
19,241
18,958
18,375
17,723
19,116
18,197
17,922
17,518
16,065
15,605
14,496
12,724
13,216
12,455
12,957
13,365
14,27
13,29
13,373
12,368
11,798
12,84
12,801
13,552
13,335
12,6
13,682
14,238
13,99
14,532
15,066
14,964
14,843
15,364
15,489
15,396
14,929
14,915
15,796
16,554
17,123
16,755
16,341
16,979
17,125
16,831
16,437
16,847
16,454
15,883
16,377
16,172
15,784
15,285
15,145
13,97
12,802
14,087
14,034
14,682
13,947
14,72
13,666
12,585
13,341
12,771
12,588
12,47
11,198
12,745
12,563
13,874
14,547
15,723
15,804
16,818
16,138
16,834
15,786
14,36
13,417
12,677
12,78
13,528
13,274
14,546
13,141
12,866
13,118
12,262
12,777
12,102
12,102
11,143
10,926
11,451
11,133
11,97
11,137
11,684
12,138
11,079
11,719
12,062
10,264
11,69
11,299
12,745
13,456
14,221
13,888
12,612
9,794
9,074
8,424
8,145
8,505
7,032
8,49
8,217
9,514
7,208
2,925
1,719
1,126
0,525
1,865
2,035
1,658
1,145
-0,368
2,019
0,918
1,774
0,424
-0,632
-2,564
-0,62
-1,439
-0,346
-2,928
-5,112
-6,177
-5,685
-4,946
-1,068
-2,767
-3,994
-3,76
-2,684
-1,242
-2,247
-3,978
-5,931
-5,579
-7,483
-7,902
-7,753
-7,062
-8,638
-9,74
-7,96
-8,583
-9,447
-7,819
-6,429
-4,45
-4,215
-4,366
-4,103
-2,916
-4,33
-5,616
-4,702
-5,835
-4,63
-3,409
-2,005
-1,868
-2,38
-2,158
-2,308
-3,501
-3,73
-3,239
-1,678
-3,76
-3,267
-2,387
-2,107
-0,999
0,383
-0,045
-0,565
0,185
0,172
-0,173
0,17
0,448
0,356
0,238
0,583
0,675
0,809
0,334
-0,448
-0,769
-0,698
-0,469
0,096
-0,081
0,626
0,729
-0,266
-1,469
-2,043
-2,836
-3,34
-2,512
-2,497
-1,335
-0,818
-0,377
-1,932
-2,028
-1,799
-1,843
-2,334
-3,228
-2,324
-1,596
-1,027
-1,114
-0,582
-1,35
-1,45
-2,791
-2,165
-2,887
-2,599
-4,052
-4,657
-4,443
-5,22
-5,946
-5,118
-4,946
-5,053
-4,312
-3,457
-2,818
-2,561
-2,01
-2,231
-2,421
-2,796
-2,888
-2,298
-2,738
-2,215
-1,353
-1,553
-2,1
-2,166
-2,143
-0,722
-0,891
-0,494
0,226
0,886
1,21
-0,017
-0,511
-0,943
0,629
1,22
1,674
0,019
-0,545
-0,514
-0,539
-0,408
0,925
2,199
1,252
1,471
0,754
0,711
-0,945
-0,172
-1,18
-2,159
-2,679
-1,744
-3,077
-2,378
-1,114
-0,484
-1,408
-0,242
-1,517
-2,675
-1,891
-1,473
-2,005
-2,487
-3,067
-2,723
-3,246
-2,261
-2,109
-2,307
-2,301
-1,47
-0,671
-1,146
0,236
0,266
0,406
0,532
-0,515
0,125
-1,894
-0,694
-0,034
0,806
1,032
1,612
0,513
0,612
2,458
3,335
1,444
2,454
3,782
3,247
3,165
2,928
4,243
4,519
3,929
2,308
1,143
1,754
1,195
1,322
1,987
1,772
1,979
2,379
1,595
0,469
1,683
2,224
0,917
2,005
1,665
3
2,097
0,873
-0,607
0,142
0,18
0,585
1,927
2,919
3,348
1,799
3,205
3,597
4,761
4,025
6,131
6,236
6,951
7,226
4,195
3,486
2,608
-0,904
-2,453
-2,181
-2,749
-3,441
-3,699
-3,807
-5,166
-6,924
-5,927
-5,733
-4,531
-4,328
-4,436
-4,593
-3,2
-2,269
-1,059
-0,592
-1,459
-2,335
-2,482
-2,002
-2,203
-1,788
-1,942
-1,756
-2,013
-1,908
-1,216
-2,221
-2,01
-1,385
-1,304
-2,097
-3,255
-3,418
-3,719
-4,184
-4,293
-4,812
-4,385
-3,547
-3,148
-3,449
-3,5
-3,215
-3,139
-4,524
-4,298
-4,183
-3,475
-4,503
-4,938
-6,208
-5,62
-6,479
-5,063
-5,312
-5,497
-5,09
-3,632
-4,384
-4,972
-4,899
-5,326
-6,538
-5,693
-5,934
-6,333
-6,6
-6,679
-7,307
-8,227
-6,805
-6,324
-6,203
-5,444
-5,691
-5,911
-6,084
-5,713
-5,943
-6,207
-5,816
-5,424
-5,254
-5,653
-5,69
-6,197
-6,419
-6,68
-5,53
-5,176
-4,822
-4,198
-4,276
-4,377
-5,335
-4,873
-4,219
-4,235
-5,594
-4,653
-3,028
-2,666
-2,709
-2,625
-3,175
-2,627
-1,487
-0,998
-0,808
-0,621
-1,333
-2,048
-2,334
-1,747
-1,786
-2,314
-2,612
-2,803
-3,091
-4,365
-4,164
-2,911
-2,543
-1,257
-0,11
-1,036
-2,152
-2,564
-2,553
-1,67
-2,441
-2,286
-2,442
-2,077
-2,176
-2,693
-2,793
-2,403
-3,825
-4,284
-4,548
-4,053
-4,757
-5,597
-4,901
-4,617
-4,649
-3,648
-4,133
-4,504
-4,78
-5,361
-4,997
-4,597
-3,849
-3,401
-4,396
-4,713
-4,126
-4,365
-4,771
-5,229
-4,634
-4,455
-4,715
-3,836
-4,066
-4,373
-4,06
-4,285
-4,011
-4,6
-4,941
-5,316
-5,167
-5,014
-5,249
-5,38
-5,526
-5,467
-5,556
-4,91
-4,909
-4,351
-5,444
-5,948
-5,449
-5,521
-6,239
-6,687
-7,101
-7,861
-8,003
-8,226
-7,983
-8,121
-8,322
-8,791
-8,363
-8,409
-7,992
-8,064
-7,88
-7,636
-7,859
-7,301
-7,231
-6,68
-5,735
-5,945
-6,453
-6,435
-6,533
-6,436
-5,635
-6,379
-5,776
-5,665
-5,419
-5,071
-4,234
-3,992
-4,739
-5,586
-6,173
-6,52
-5,966
-5,438
-4,963
-4,924
-4,59
-5,47
-5,5
-6,577
-7,694
-7,886
-8,038
-8,401
-8,008
-8,474
-8,912
-9,364
-10,252
-10,095
-9,352
-9,569
-9,08
-8,125
-9,478
-9,117
-8,557
-8,448
-8,178
-7,293
-6,711
-6,334
-7,175
-6,805
-6,271
-5,617
-6,319
-6,86
-7,177
-8,531
-7,756
-7,734
-7,927
-8,138
-7,836
-7,385
-8,388
-7,855
-8,12
-8,682
-8,878
-9,329
-10,132
-9,581
-9,558
-10,945
-10,73
-10,364
-9,154
-11,126
-11,009
-8,858
-10,292
-9,947
-9,182
-8,162
-6,609
-8,304
-8,849
-8,115
-9,244
-7,525
-7,237
-7,924
-8,722
-9,139
-9,696
-9,011
-10,094
-9,986
-9,21
-7,874
-7,388
-7,688
-7,79
-7,852
-8,103
-8,524
-8,27
-8,789
-7,65
-7,802
-8,044
-7,948
-8,159
-7,815
-8,26
-7,66
-8,098
-7,852
-7,792
-7,484
-7,802
-7,942
-7,859
-7,647
-8,062
-7,808
-8,414
-7,668
-7,179
-6,27
-6,364
-5,875
-5,65
-6,41
-5,68
-6,516
-6,956
-6,689
-6,278
-6,09
-5,683
-5,22
-6,783
-6,313
-7,147
-6,797
-7,223
-6,519
-5,505
-5,214
-4,405
-4,192
-3,44
-3,559
-3,113
-3,358
-3,992
-4,06
-3,505
-2,084
-3,134
-2,479
-2,046
-2,68
-1,88
-1,482
-2,051
-1,801
-1,567
-1,607
-0,917
-0,682
-1,09
-0,312
-0,319
-0,605
-0,622
-1,432
-1,125
-0,585
-0,915
-0,64
-0,293
0,285
-0,218
-0,071
0,233
0,625
1,541
1,396
1,829
1,423
1,616
1,022
1,421
2,015
2,495
2,427
2,189
2,516
1,988
1,798
1,612
1,301
1,906
1,425
0,644
0,007
-0,48
0,822
0,586
1,282
0,62
0,333
0,118
-0,284
-1,254
-0,671
-0,487
-0,368
0,418
-0,179
-0,729
-1,055
-1,87
-2,082
-2,088
-2,476
-1,659
-2,051
-1,782
-1,017
-0,641
0,488
0,686
1,434
1,595
1,362
1,68
2,073
1,55
1,368
3,215
3,566
4,408
5,416
5,914
6,287
5,039
4,842
5,391
5,113
6,131
5,748
5,68
5,61
5,286
5,021
5,716
5,121
4,819
5,413
5,186
5,532
5,047
5,451
5,813
5,379
4,928
4,998
5,297
4,571
4,999
4,519
4,096
3,137
3,117
2,657
2,353
2,318
2,164
1,873
1,839
2,215
1,861
2,269
2,844
2,463
3,002
3,172
2,623
2,826
3,282
3,198
3,327
2,755
3,117
2,924
3,342
3,474
3,749
4,287
3,566
3,407
4,011
3,451
3,968
4,02
3,991
4,304
4,401
4,179
4,168
4,046
3,528
3,672
4,186
5,138
4,79
4,827
3,809
3,724
5,238
5,017
4,878
5,042
4,757
3,736
4,257
4,653
4,623
4,506
5,475
5,886
6,19
6,48
6,43
6,378
6,19
6,186
6,095
6,203
5,5
5,389
5,88
5,326
4,84
5,461
5,934
5,49
5,552
5,663
4,807
4,21
3,893
4,124
4,523
4,71
4,778
4,847
4,508
4,593
4,16
4,192
3,845
3,219
3,85
4,245
4,119
3,143
3,572
2,668
2,556
2,113
1,325
1,568
0,751
0,352
-0,209
0,011
-0,422
0,173
0,325
1,046
0,891
0,277
0,473
0,371
0,378
0,509
1,309
0,104
0,551
1,2
0,391
0,78
0,247
1,719
2,449
2,645
3,891
3,395
4,139
3,077
2,922
2,998
3,822
3,791
3,37
3,671
3,731
3,701
3,461
2,675
1,365
2,038
1,952
2,533
2,847
1,754
1,897
2,659
2,56
4,004
5,125
6,352
6,197
6,802
6,674
6,213
5,98
6,753
6,483
6,608
5,672
6,387
6,706
7,228
7,174
7,287
7,853
7,977
8,743
8,05
7,484
7,112
7,666
7,395
7,408
7,572
6,842
6,343
6,425
6,866
6,196
5,524
4,948
5,915
5,659
5,254
5,079
5,255
5,573
6,216
6,273
5,853
6,373
7,225
7,3
6,885
7,092
6,639
5,628
5,081
5,674
5,393
5,191
5,144
4,991
4,292
5,327
6,144
6,057
5,989
6,012
6,017
6,3
6,143
6,12
6,187
6,388
6,532
6,561
6,632
6,348
6,744
7,076
7,432
7,284
7,713
6,997
7,016
6,972
7,299
8,009
8,745
8,621
9,071
8,593
8,242
8,499
8,644
9,505
9,111
8,986
9,393
8,552
9,216
9,651
9,353
9,577
10,114
10,352
10,505
10,89
10,647
10,803
10,824
11,649
11,109
11,833
11,447
11,367
10,497
10,514
11,711
11,826
10,524
11,067
11,271
11,897
11,5
12,543
12,018
11,164
12,249
11,64
11,012
10,909
11,67
10,801
10,7
8,655
10,22
10,221
9,974
9,38
6,963
8,582
9,715
10,089
10,851
8,675
9,145
8,364
7,81
7,044
7,272
6,27
6,074
6,207
6,196
8,065
7,555
6,262
8,333
8,68
10,771
11,255
13,083
14,827
15,259
15,108
13,86
14,423
13,308
12,271
12,406
13,346
12,373
10,579
9,569
9,39
6,791
5,576
4,974
4,555
5,433
8,037
7,337
7,459
6,913
8,02
9,5
9,325
9,616
9,996
10,316
10,206
10,314
9,954
10,64
10,12
11,094
10,769
10,291
11,83
12,315
12,604
11,911
12,637
12,916
13,675
13,77
12,936
13,532
14,333
12,517
12,32
12,413
11,784
12,069
10,899
10,455
10,68
10,557
10,58
10,605
11,297
10,841
10,441
10,684
10,817
10,278
10,445
10,105
10,673
11,092
10,198
9,926
9,709
10,38
9,928
9,973
9,882
10,143
10,601
9,95
10,29
10,979
11,527
11,39
10,604
10,182
10,363
10,5
10,698
10,37
9,556
9,794
9,817
9,502
9,775
10,298
10,166
10,515
9,437
9,784
10,228
9,459
9,138
9,345
10,023
10,504
10,088
9,733
9,554
9,862
10,113
10,205
9,6
9,424
9,954
10,22
11,378
11,732
10,76
11,379
11,333
11,198
10,752
10,579
10,5
10,703
9,96
9,781
8,998
9,396
9,331
9,232
9,076
8,982
8,741
9,699
9,69
9,481
9,781
9,897
9,227
8,435
8,027
8,044
8,652
8,337
8,266
7,909
8,11
7,821
8,058
7,455
7,632
7,129
7,322
7,314
7,105
6,856
6,464
6,415
5,723
4,912
3,961
4,721
5,154
6,043
6,256
6,674
7,238
7,698
8,399
8,434
8,831
8,294
8,49
8,242
8,379
7,775
7,912
7,807
7,293
7,675
6,413
6,887
7,707
7,675
7,143
6,494
6,399
6,799
7,817
7,375
7,688
7,743
7,21
6,672
6,402
7,36
7,434
7,211
6,884
6,766
7,127
6,869
7,822
7,507
7,316
7,544
7,261
7,142
7,843
8,381
9,882
10,212
10,02
9,411
9,184
9,811
9,917
9,595
9,071
8,853
8,871
8,874
9,025
8,919
9,453
10,082
10,047
9,771
8,925
9,297
8,783
8,164
6,753
6,491
6,915
6,656
6,833
6,435
6,375
6,581
6,997
7,959
7,696
6,978
6,641
7,563
8,271
7,087
7,746
6,848
7,318
7,65
7,495
7,013
7,443
7,823
7,545
7,332
7,866
7,341
7,993
8,851
8,736
8,14
7,481
8,153
8,916
8,332
8,896
9,241
8,94
9,103
8,145
8,269
7,181
6,654
7,792
8,456
7,593
6,7
6,434
8,09
9,042
8,921
8,822
6,985
7,86
8,177
9,129
8,389
8,205
8,142
7,105
8,756
8,478
7,519
5,935
7,124
8,293
6,372
6,561
5,836
5,311
6,964
7,252
6,605
5,655
6,416
6,523
7,569
8,765
9,831
7,632
7,953
8,395
9,614
11,864
12,729
11,581
13,737
14,487
14,328
14,593
14,431
15,284
16,077
16,94
16,111
16,625
16,976
17,305
17,197
17,747
18,187
17,739
17,331
17,146
17,212
16,709
17,764
18,205
19,406
19,017
18,219
18,186
18,608
17,478
17,707
17,777
18,11
18,681
18,758
18,106
18,019
18,781
17,9
17,771
17,945
15,783
16,635
17,504
17,46
17,226
18,342
18,422
17,337
18
17,58
18,641
18,26
18,827
18,773
17,715
17,814
18,115
18,416
18,762
18,632
17,808
17,957
17,423
17,963
17,769
17,204
16,882
17,435
17,26
17,304
17,167
17,14
17,069
16,871
17,49
17,744
18,022
18,612
19,024
18,867
19,302
19,059
19,442
19,441
19,45
19,133
19,329
18,675
18,857
19,166
19,402
19,33
19,313
19,218
18,967
19,228
19,569
19,928
19,804
19,902
19,87
19,921
19,827
19,682
19,188
19,282
19,228
19,405
19,286
19,398
18,952
18,89
19,091
19,443
19,439
19,333
19,225
19,365
20,175
20,681
20,505
20,856
21,414
20,566
21,087
20,907
21,731
21,672
22,023
21,891
22,362
22,85
22,983
23,198
22,949
23,101
22,973
22,488
21,838
21,793
22,158
21,324
21,138
20,629
20,364
20,841
20,804
20,836
21,038
21,195
21,342
22,01
22,124
22,44
22,581
21,668
21,011
20,708
21,087
21,407
21,677
20,544
20,839
21,108
21,264
21,49
21,593
21,137
21,276
21,585
21,776
20,619
20,016
20,3
20,253
19,598
19,846
19,779
19,764
19,774
19,187
19,168
19,306
19,829
19,843
20,042
20,075
20,203
20,676
20,73
20,832
20,695
20,502
20,709
20,345
20,529
20,528
20,1
20,185
20,601
20,909
20,538
20,375
20,526
20,533
20,986
21,319
20,668
20,601
21,004
20,795
20,896
20,774
20,776
20,516
20,166
20,088
19,893
20,115
20,131
20,569
20,125
19,682
20,124
19,826
20,032
19,824
19,302
18,996
18,924
19,289
18,236
18,67
18,405
18,254
18,374
17,877
18,104
17,228
17,103
17,46
18,003
18,165
18,37
18,81
18,929
18,312
18,551
19,024
19,78
20,101
20,065
19,919
20,311
20,953
21,47
21,387
21,397
21,522
22,37
21,786
21,439
21,692
21,908
21,161
20,964
20,774
20,423
20,354
20,571
21,263
21,678
21,299
21,064
21,247
21,867
22,626
23,142
23,43
22,439
22,545
22,798
23,589
21,916
22,49
22,932
22,572
21,139
21,021
20,455
21,593
20,955
20,635
20,722
19,883
20,884
20,283
19,64
21,321
21,75
21,334
22,971
23,283
23,968
25,51
24,808
23,839
22,494
23,077
24,726
24,216
23,671
22,911
22,843
22,296
21,074
21,603
22,674
22,801
20,714
19,871
21,117
21,615
23,193
22,441
21,178
20,628
21,21
20,5
21,13
20,792
20,922
20,906
22,718
23,277
22,826
22,568
22,332
21,07
22,242
22,455
23,624
24,084
23,179
23,827
24,791
24,862
24,258
24,807
25,887
26,065
25,831
24,711
24,643
24,468
23,102
22,668
22,685
22,262
21,087
22,797
23,148
24,029
22,38
22,59
22,165
23,368
23,285
22,426
23,591
25,94
25,928
24,061
24,081
22,847
21,55
23,621
22,645
22,199
22,269
19,27
19,525
19,176
18,897
17,788
17,352
16,163
17,785
16,366
16,271
15,002
15,56
13,932
12,773
13,905
15,099
12,954
13,504
16,335
14,837
16,45
17,224
17,667
18,681
19,785
19,575
19,41
20,583
18,806
18,22
16,961
16,451
15,057
16,638
16,827
15,854
16,894
16,928
17,52
17,711
20,014
20,998
20,48
20,158
20,197
20,407
19,908
19,948
20,374
21,283
21,534
21,49
20,54
19,924
20,547
20,095
21,218
21,276
21,274
21,304
23,106
23
22,359
21,77
23,258
21,022
21,336
22,043
23,914
24,725
24,207
24,198
24,163
23,327
24,154
22,776
21,189
20,759
20,547
19,154
19,441
19,628
19,376
20,855
21,336
21,692
21,162
21,209
21,715
22,881
21,954
20,929
20,828
21,169
21,888
20,685
20,967
21,315
21,254
21,04
21,424
21,217
21,308
21,578
21,799
21,397
21,353
21,586
20,662
20,009
20,071
20,16
20,874
20,606
19,994
20,463
20,152
21,542
21,494
20,934
20,879
20,033
19,287
18,82
18,211
17,65
17,713
17,756
17,382
17,948
18,329
17,73
17,688
17,907
17,895
18,125
19,018
19,461
20,139
19,694
20,199
20,23
19,775
19,275
19,142
20,355
20,982
20,661
19,844
19,093
19,245
20,218
20,241
20,455
19,565
19,433
19,441
19,917
18,724
19,592
19,688
19,823
20,361
20,377
20,827
21,028
21,025
21,71
22,05
21,896
21,54
22,066
21,718
21,806
21,726
21,933
22,396
23,023
22,29
22,057
21,892
21,944
21,588
21,688
21,986
21,646
21,587
21,485
22,244
21,75
22,057
22,461
22,34
22,375
22,154
21,666
21,791
21,92
21,433
21,596
21,602
21,458
21,608
21,014
21,159
21,602
21,352
21,112
20,928
21,054
21,001
21,037
21,034
20,911
20,116
19,964
20,115
19,352
19,404
19,425
19,272
18,49
18,851
19,757
20,69
19,943
19,77
18,939
18,815
19,513
19,782
20,27
20,651
20,481
20,417
20,192
20,002
19,574
20,3
20,858
20,609
19,424
19,485
20,124
19,589
20,484
21,699
22,181
23,208
23,068
23,409
24,485
24,512
23,313
22,772
21,909
21,456
21,499
21,746
22,428
23,038
23,051
22,961
23,581
24,079
23,987
24,468
24,788
24,583
25,706
25,464
25,082
25,015
25,354
25,159
24,829
24,772
24,834
25,279
25,052
24,913
24,624
24,734
24,737
24,367
24,757
23,972
23,974
24,17
24,806
25,073
25,489
25,526
26,453
26,619
26,169
26,6
25,685
25,974
26,073
25,53
25,644
26,018
25,439
25,587
25,834
25,714
25,899
26,033
25,722
25,971
26,39
25,879
25,457
24,587
24,283
23,449
24,054
23,924
23,804
24,371
24,364
23,789
23,168
23,202
23,332
23,348
23,276
23,31
22,6
22,595
23,032
